Date,Value,Returns,Mean180,Mean90,Mean30,Mean10,Var180,Var90,Var30,Var10
2009-10-14,71.96,0.0143783478996334,0.00326843243114882,0.000486457636490148,0.00270154609351482,0.0094535421043569,0.000434040497719766,0.00033598288064348,0.000285185625066364,0.000179994286945735
2009-10-15,73.2,0.0172317954419123,0.003356146024889,0.000569862025203998,0.00327093727411157,0.0078662716104093,0.000435103401150216,0.000338167399828644,0.000291906034565243,0.000121765300429263
2009-10-16,74.89,0.023087431693989,0.00341501513389437,0.000892489138454803,0.00435059584995772,0.0109871825293652,0.000436808733099229,0.000343281751828692,0.000298790056394464,0.000108284005766373
2009-10-19,75.82,0.0124182133796233,0.00333374818964118,0.00122045693791998,0.0046787167189852,0.0127649574180198,0.000434135173935579,0.000341028628102633,0.000300814275260876,7.530931945406e-05
2009-10-20,75.82,0,0.00325546477802444,0.00115119370542103,0.00385797150246959,0.0107742374659168,0.000433544626531461,0.000340758125119995,0.000287156790477752,8.33429701594869e-05
2009-10-21,76.37,0.00725402268530746,0.00335271251225438,0.00128141857128845,0.00353954816901065,0.0120573151086771,0.000432605370789218,0.000340804900084652,0.000281667866469652,5.31845386302737e-05
2009-10-22,77.61,0.0162367421762472,0.00359123526478704,0.00131550104184299,0.00395511440935465,0.0135629255718744,0.000428430795413019,0.00034172888842788,0.000287046655486364,3.94619683085239e-05
2009-10-23,77.59,-0.00025769875016101,0.00365286027724805,0.00131422479725908,0.00443764101897782,0.0120336179610093,0.000427262550720352,0.000341732799235909,0.000275374194761707,5.78457154974603e-05
2009-10-26,76.7,-0.0114705503286506,0.00352269687810897,0.00164232979360741,0.00490560454440554,0.00914389664873672,0.000428137848149875,0.000323342553110634,0.000252949099271208,0.00010671861569648
2009-10-27,76.43,-0.00352020860495432,0.00361212411804757,0.00173397426393023,0.00454755416279412,0.00753580955929467,0.000425415570332234,0.000321612815091588,0.000255079646386479,0.000120368152758768
2009-10-28,75.53,-0.0117754808321341,0.00377171281609256,0.00136865329143102,0.00328871998718478,0.00492042668611792,0.000415841195671428,0.000319313029891711,0.000246774219493812,0.000149001856082103
2009-10-29,75.94,0.00542830663312587,0.00403916767427212,0.00134203410882563,0.0027029337895963,0.00374007780523928,0.000403712632583519,0.000319029266800931,0.00023317678135659,0.00013064140125916
2009-10-30,75.56,-0.0050039504872267,0.00388305065567146,0.00116437030664101,0.0028444699592574,0.000930939587117707,0.000402115904410989,0.000318404869738462,0.000230277526665434,8.87775515922502e-05
2009-11-02,74.95,-0.00807305452620433,0.0038082704741779,0.00105213195006181,0.00314991568552651,-0.00111818720346506,0.000402896233329056,0.000319342506862685,0.000220386182975479,7.84581343444626e-05
2009-11-03,75.53,0.00773849232821879,0.00381156943286108,0.00107385197599517,0.00332504364279862,-0.000344337970643182,0.000402920328624595,0.000319592813775314,0.000221065230145625,8.63694680504141e-05
